olfactory bulb glomerularal cell	CL:1001435
olfactory bulb granule cell	CL:0000626
olfactory bulb interneuron	CL:1001434
olfactory bulb periglomerular cell	CL:1001435
olfactory bulb tufted cell	CL:1001503
olfactory ensheathing cell	CL:0011028
olfactory epithelial cell	CL:0002167
olfactory epithelial support cell	CL:0000853
olfactory epithelial supporting cell	CL:0000853
olfactory granule cell	CL:0000626
olfactory receptor cell	CL:0000207
olfactory receptor neuron	CL:0000207
olfactory sensory neuron	CL:0000207
olfactory sustentacular cell	CL:0000853
oligodendrocyte	CL:0000128
oligodendrocyte precursor cell	CL:0002453
omental adipocyte	CL:0002615
omental fat cell	CL:0002615
omentum preadipocyte	CL:0002579
oncocyte	CL:0002198
onychocyte	CL:4033056
ooblast	CL:0002239
oocyte	CL:0000023
oogonial cell	CL:0000024
oospore	CL:0002380
open tracheal system tracheocyte	CL:0008026
optic choroid fibroblast	CL:2000070
oral mucosa squamous cell	CL:1001576
orbital adipose-derived mesenchymal stem cell	CL:4040004
orexin	CL:0011109
organ of Corti supporting cell	CL:0002490
orthochromatic erythroblast	CL:0000552
orthochromatic normoblast	CL:0000552
osteoblast	CL:0000062
osteoclast	CL:0000092
osteocyte	CL:0000137
osteoprogenitor cell	CL:0007010
otic fibrocyte	CL:0002665
outer alpha retinal ganglion cell	CL:0004138
outer medulla vasa recta ascending limb cell	CL:1001210
outer medulla vasa recta descending limb cell	CL:1001287
outer parasol cell	CL:4033051
outer phalangeal cell	CL:0000635
outer renal medulla vasa recta cell	CL:1001127
outer root sheath cell	CL:0002561
outer stratifying midget cell	CL:4033047
output neuron	CL:0000527
ovarian fibroblast	CL:2000063
ovarian microvascular endothelial cell	CL:2000065
ovarian pregranulosa cell	CL:4033066
ovarian stromal cell	CL:0002132
ovarian surface epithelial cell	CL:2000064
ovary primordial germ cell	CL:0002239
oviduct glandular cell	CL:1001591
ovigerm	CL:0002239
ovum	CL:0000025
oxidative muscle fiber	CL:0002210
oxygen accumulating cell	CL:0000329
oxyntic cell	CL:0000162
oxyphil	CL:0002198
oxyphil cell of parathyroid gland	CL:0002199
oxyphil cell of thyroid	CL:0002200
oxytocin receptor sst GABAergic cortical interneuron	CL:4023122
oxytocin stimulating hormone secreting cell	CL:0000478
oxytocin-secreting magnocellular cell	CL:4023108
pDC	CL:0000784
pH receptor cell	CL:0000208
pacemaker cell of sinoatrial node	CL:1000477
pacemaker cell of sinuatrial node	CL:1000477
pain receptor cell	CL:0000198
pale thymic epithelial cell	CL:0002299
pancreas epithelial cell	CL:0000083
pancreas exocrine glandular cell	CL:1001599
pancreas stellate cell	CL:0002410
pancreatic A cell	CL:0000171
pancreatic B cell	CL:0000169
pancreatic B-cell	CL:0000169
pancreatic D cell	CL:0000173
pancreatic D-cell	CL:0000173
pancreatic E cell	CL:0005019
pancreatic PP cell	CL:0002275
pancreatic acinar cell	CL:0002064
pancreatic alpha cell	CL:0000171
pancreatic beta cell	CL:0000169
pancreatic centro-acinar cell	CL:0002080
pancreatic centroacinar cell	CL:0002080
pancreatic delta cell	CL:0000173
pancreatic ductal cell	CL:0002079
pancreatic endocrine cell	CL:0008024
pancreatic endocrine progenitor	CL:0002351
pancreatic epithelial cell	CL:0000083
pancreatic epsilon cell	CL:0005019
pancreatic goblet cell	CL:1000322
pancreatic islet core	CL:0000169
pancreatic islet progenitor cell	CL:0002351
pancreatic polypeptide-secreting cell	CL:0002275
pancreatic stellate cell	CL:0002410
paneth cell	CL:0000510
paneth cell of anorectum	CL:0009055
paneth cell of colon	CL:0009009
paneth cell of epithelium of colon	CL:0009009
paneth cell of epithelium of crypt of Lieberkuhn of small intestine	CL:1000345
paneth cell of epithelium of small intestine	CL:1000343
paneth cell of epithelium proper of small intestine	CL:1000344
paneth cell of the appendix	CL:0002624
paneth-like cell	CL:0009009
papillary tips cell	CL:1000597
parafollicular cell	CL:0000570
parafollicular cell of thyroid gland	CL:0000570
paraganglia type 2 cell	CL:0000701
paraganglial type 1 cell	CL:0000699
parasol ganglion cell of retina	CL:4023189
parasympathetic neuron	CL:0011102
parathyroid chief cell	CL:0000446
parathyroid gland chief cell	CL:0000446
parathyroid glandular cell	CL:1001593
parathyroid hormone secreting cell	CL:0000446
paraxial cell	CL:0011007
paraxial mesoderm cell	CL:0011007
parietal cell	CL:0000162
parietal epithelial cell	CL:1000452
parvocellular neuron	CL:1001505
parvocellular neurosecretory cell	CL:1001505
parvocellular neurosecretory neuron	CL:1001505
patrolling monocyte	CL:0000875
peg cell	CL:4033014
pepsinogen secreting cell	CL:0000155
peptic cell	CL:0000155
peptide hormone secreting cell	CL:0000167
peptidergic neuron	CL:0000110
periarticular chondrocyte	CL:0000742
pericardial nephrocyte	CL:0000474
pericardium fibroblast	CL:2000068
pericentral LSEC	CL:0019022
perichondrial fibroblast	CL:4033025
pericyte	CL:0000669
pericyte cell	CL:0000669
pericyte of Rouget	CL:0000669
peridermal cell	CL:0000078
periglomerular cell	CL:1001435
perijunctional fibroblast	CL:0000688
perineural satellite cell	CL:0000516
perineurial cell	CL:0002576
perineurial glial cell	CL:0002576
perineuronal satellite cell	CL:0000516
perineuronal satellite oligodendroglial cell	CL:0000516
peripheral blood lymphocyte	CL:4030030
peripheral blood mesothelial cell	CL:0002318
peripheral blood mononuclear cell	CL:2000001
peripheral blood stem cell	CL:0002246
peripheral nervous system neuron	CL:2000032
peripheral neuron	CL:2000032
peripheral sensory neuron	CL:3000004
periportal LSEC	CL:0019021
periportal hepatic sinusoidal endothelial cell	CL:0019021
periportal hepatocyte	CL:0019026
periportal region hepatocyte	CL:0019026
perirenal adipocyte	CL:0002616
perirenal adipocyte cell	CL:0002616
perirenal fat cell	CL:0002616
perirenal preadipocyte	CL:0002581
perisinusoidal cell	CL:0000632
perisynaptic Schwann cell	CL:0000692
peritoneal macrophage	CL:0000581
peritoneal mesothelial cell	CL:1000490
peritubular capillary endothelial cell	CL:1001033
peritubular myoid cell	CL:0002481
perivascular cell	CL:4033054
perivascular macrophage	CL:0000881
phaeochromocyte	CL:0000166
phagocyte	CL:0000234
phagocyte (sensu Nematoda and Protostomia)	CL:0000519
phagocyte (sensu Vertebrata)	CL:0000518
phalangeal cell	CL:0002165
photopic photoreceptor cell	CL:0000490
photoreceptor cell	CL:0000210
photosynthetic cell	CL:0000628
pial interlaminar astrocyte	CL:4042010
pigment cell	CL:0000147
pigment cell (sensu Nematoda and Protostomia)	CL:0000341
pigment cell (sensu Vertebrata)	CL:0000342
pigment erythroblast	CL:0005004
pigmented ciliary epithelial cell	CL:0002303
pigmented epithelial cell	CL:0000529
pillar cell	CL:1000191
pillar cell of cochlea	CL:1000191
pillar cell of corti	CL:1000191
pinealocyte	CL:0000652
pioneer neuron	CL:0000116
pituicyte	CL:0000645
pituitary alpha cell	CL:0000638
pituitary delta cell	CL:0000437
pituitary folliculostellate cell	CL:0000642
pituitary gland cell	CL:2000004
placental amniotic mesenchymal stromal cell	CL:2000061
placental endothelial cell	CL:0009092
placental epithelial cell	CL:0002577
placental hematopoietic stem cell	CL:0002359
placental pericyte	CL:2000078
placental smooth muscle cell	CL:0009093
placental villous trophoblast	CL:2000060
placental villus capillary endothelial cell	CL:2000062
plasma B cell	CL:0000786
plasma B-cell	CL:0000786
plasma cell	CL:0000786
plasma cell of appendix	CL:0009033
plasma cell of appendix vermiformis	CL:0009033
plasma cell of medullary sinus of lymph node	CL:0009059
plasma cell of vermiform appendix	CL:0009033
plasmablast	CL:0000980
plasmacyte	CL:0000786
plasmacytoid T cell	CL:0000784
plasmacytoid dendritic cell	CL:0000784
plasmacytoid dendritic cell, human	CL:0001058
plasmacytoid monocyte	CL:0000784
plasmatocyte	CL:0000394
plasmocyte	CL:0000786
platelet	CL:0000233
pleural macrophage	CL:0002247
pleural mesothelial cell	CL:1000491
plug cell	CL:0007022
pluripotent stem cell	CL:0002248
pneumocyte	CL:0000322
pneumonocyte	CL:0000322
podocyte	CL:0000653
polar body	CL:0002090
polar cushion cells	CL:0002173
pole cell	CL:0000301
polocytus primarius	CL:0002091
polocytus secundarius	CL:0002093
polychromatic erythroblast	CL:0000550
polychromatic normoblast	CL:0000550
polychromatophilic erythroblast	CL:0000550
polychromatophilic normoblast	CL:0000550
polymodal neuron	CL:0000102
polymodal nocireceptor	CL:0000567
polymorphonuclear leukocyte	CL:0000094
polymorphonuclear neutrophil	CL:0000096
polynuclear cells	CL:0000228
polynuclear neutrophilic leucocyte	CL:0000096
polynuclear neutrophilic leukocyte	CL:0000096
polyploid cell	CL:0000412
polytene cell	CL:0000416
pore cell	CL:0000425
posterior cone cell (sensu Endopterygota)	CL:0000719
posterior lateral line ganglion neuron	CL:1000245
posterior lateral line nerve glial cell	CL:1000236
posterior lateral line neuromast hair cell	CL:2000037
posterior lateral line neuromast mantle cell	CL:2000038
posterior lateral line neuromast support cell	CL:2000039
posterior lateral line neuromast supporting cell	CL:2000039
pre-B-I cell	CL:0000956
pre-B-II cell	CL:0000955
pre-B-lymphocyte	CL:0000955
pre-BI cell	CL:0000956
pre-BII cell	CL:0000955
pre-NK cell	CL:0000937
pre-conventional dendritic cell	CL:0002010
pre-granulosa cell	CL:4033066
pre-natural killer cell	CL:0000937
pre-plasmablast	CL:4033065
pre-theca cell	CL:4052010
preBCR-negative large pre-B-II cell	CL:0000953
preBCR-positive large pre-B-II cell	CL:0000952
preT.DN1.Th	CL:0000894
preT.DN2.Th	CL:0000806
preT.DN3.Th	CL:0000807
preT.ETP.Th	CL:0002425
preadipocyte	CL:0002334
preadipocyte of the breast	CL:0002580
preameloblast	CL:0007000
precementoblast	CL:0007002
prechondroblast	CL:0007009
precursor B cell	CL:0000817
precursor cell	CL:0011115
pregranulosa cell	CL:4033066
premigratory neural crest cell	CL:0007004
preodontoblast	CL:0007003
preosteoblast	CL:0007010
preplasmablast	CL:4033065
preplasmablastic cell	CL:4033065
pressoreceptor cell	CL:0000602
prickle cell	CL:0000649
prickle cell of epidermis	CL:0000649
primary cell culture cell	CL:0000001
primary cultured cell	CL:0000001
primary follicular cell of ovary	CL:0002175
primary interneuron (sensu Teleostei)	CL:0000534
primary lens fiber	CL:0002228
primary lens fibre	CL:0002228
primary motor cortex pyramidal cell	CL:2000049
primary motor neuron (sensu Teleostei)	CL:0000533
primary neuron (sensu Teleostei)	CL:0000530
primary oocyte	CL:0000654
primary polar body	CL:0002091
primary sensory neuron (sensu Teleostei)	CL:0000531
primary spermatocyte	CL:0000656
primary trophoblast giant cell	CL:0002497
primitive cardiac myocyte	CL:0002249
primitive erythroblast	CL:0002355
primitive erythrocyte	CL:0002355
primitive erythroid cell	CL:0002355
primitive erythroid lineage cell	CL:0002417
primitive erythroid progenitor	CL:0002361
primitive germ cell	CL:0000670
primitive red blood cell	CL:0002355
primitive reticulocyte	CL:0002356
primordial germ cell	CL:0000670
principal cell of parathyroid gland	CL:0000446
principal cell of thyroid gland	CL:0002258
principal gastric gland goblet cell	CL:1000315
pro-B cell	CL:0000826
pro-B lymphocyte	CL:0000826
pro-B-cell	CL:0000826
pro-B-lymphocyte	CL:0000826
pro-DCs	CL:0001029
pro-NK cell	CL:0000825
pro-T cell	CL:0000827
pro-T lymphocyte	CL:0000827
pro-natural killer cell	CL:0000825
procrystal cell	CL:0000395
proerythroblast	CL:0000547
professional antigen presenting cell	CL:0000145
progenitor B cell	CL:0000826
progenitor B lymphocyte	CL:0000826
progenitor B-cell	CL:0000826
progenitor B-lymphocyte	CL:0000826
progenitor T cell	CL:0000827
progenitor cell	CL:0011026
progenitor cell of endocrine pancreas	CL:0002351
progenitor cell of luminal mammary epithelium	CL:0009116
progenitor cell of mammary luminal epithelium	CL:0009116
progenitor theca cell	CL:4052010
progesterone secreting cell	CL:0000179
prohemocyte (sensu Nematoda and Protostomia)	CL:0000385
projection neuron	CL:0000598
prokaryotic cell	CL:0000520
prolactin secreting cell	CL:0000439
proliferating B cell	CL:4033068
proliferating CD4-positive, alpha-beta T cell	CL:4033075
proliferating CD8-positive, alpha-beta T cell	CL:4033074
proliferating T cell	CL:4033069
proliferating alveolar macrophage	CL:4033077
proliferating basal cell	CL:4033082
proliferating dendritic cell	CL:4033070
proliferating endothelial cell of lymphatic vessel	CL:4033079
proliferating gamma-delta T cell	CL:4033072
proliferating glial cell	CL:4047002
proliferating macrophage	CL:4033076
proliferating monocyte	CL:4033073
proliferating mononuclear phagocyte	CL:4033078
proliferating myeloid cell	CL:4033081
proliferating natural killer cell	CL:4033071
proliferating neuroblast (sensu Vertebrata)	CL:4047005
proliferating plasma cell	CL:4047003
proliferating pulmonary alveolar type 2 cell	CL:4033080
proliferating stromal cell	CL:4047001
proliferating type EC enteroendocrine cell	CL:4047004
promonocyte	CL:0000559
promyelocyte	CL:0000836
pronephric glomerular visceral epithelial cell	CL:4030008
pronephric nephron tubule epithelial cell	CL:1000090
pronephric podocyte	CL:4030008
proprioceptive neuron	CL:1001451
prorubricyte	CL:0000549
prostate club cell	CL:4032000
prostate epithelial cell	CL:0002231
prostate gland microvascular endothelial cell	CL:2000059
prostate neuroendocrine cell	CL:0017002
prostate stem cell	CL:0002339
prostate stromal cell	CL:0002622
protein secreting cell	CL:0000154
protoplasmic astrocyte	CL:4042007
protoplast	CL:0000371
pseudounipolar neuron	CL:0000105
pulmonary alveolar epithelial cell	CL:0000322
pulmonary alveolar type 1 cell	CL:0002062
pulmonary alveolar type 2 cell	CL:0002063
pulmonary alveolar type I cell	CL:0002062
pulmonary artery endothelial cell	CL:1001568
pulmonary capillary endothelial cell	CL:4028001
pulmonary interstitial fibroblast	CL:0002241
pulmonary ionocyte	CL:0017000
pulmonary myofibroblast	CL:0002241
pulmonary neuroendocrine cell	CL:1000223
pulmonary pericyte	CL:0009089
pulmonary septal cell	CL:0002241
pvalb GABAergic cortical interneuron	CL:4023018
pyknotic eto enrythroblast	CL:0000552
pyloric gastric gland goblet cell	CL:1000323
pyramidal cell	CL:0000598
pyramidal cell of Betz	CL:0008049
pyramidal neuron	CL:0000598
pyrenocyte	CL:0002358
quiescent microglia	CL:0002628
quiescent skeletal muscle satellite cell	CL:0008012
rEos	CL:0019015
radial glial cell	CL:0000681
raphe nuclei neuron	CL:0002610
reactive microglia	CL:0002629
rearranging double negative thymocyte (Homo sapiens)	CL:0009083
receptor cell	CL:0000197
rectum glandular cell	CL:1001595
recurving diffuse amacrine cell	CL:0004231
red blood cell	CL:0000232
red muscle cell	CL:0002210
red muscle fiber	CL:0002210
red sensitive photoreceptor cell	CL:0000497
reelin GABAergic cortical interneuron	CL:4032001
regular atrial cardiac muscle fiber	CL:0002129
regular atrial cardiac myocyte	CL:0002129
regular cardiac muscle cell	CL:0002098
regular cardiac muscle cell of atrium	CL:0002129
regular cardiac muscle cell of ventricle	CL:0002131
regular cardiac muscle fiber	CL:0002098
regular cardiac myocyte	CL:0002098
regular interatrial cardiac myocyte	CL:0002130
regular interventricular cardiac myocyte	CL:0002100
regular ventricular cardiac muscle fiber	CL:0002131
regular ventricular cardiac myocyte	CL:0002131
regulatory B cell	CL:0000969
regulatory B lymphocyte	CL:0000969
regulatory B-cell	CL:0000969
regulatory B-lymphocyte	CL:0000969
regulatory T cell	CL:0000815
regulatory T lymphocyte	CL:0000815
regulatory T-cell	CL:0000815
regulatory T-lymphocyte	CL:0000815
renal alpha-intercalated cell	CL:0005011
renal beta-intercalated cell	CL:0002201
renal cortical epithelial cell	CL:0002584
renal cortical fibroblast	CL:4030025
renal filtration cell	CL:0002522
renal intercalated cell	CL:0005010
renal interstitial pericyte	CL:1001318
renal medullary fibroblast	CL:4030022
renal podocyte	CL:0000653
renal principal cell	CL:0005009
renin secreting cell	CL:0000648
resident monocyte	CL:0000875
respiratory basal cell	CL:0002633
respiratory ciliated cell	CL:4030034
respiratory enterochromaffin cell	CL:0002066
respiratory epithelial cell	CL:0002368
respiratory goblet cell	CL:0002370
respiratory hillock cell	CL:4030023
respiratory mucosa goblet cells	CL:0002370
respiratory parabasal cell	CL:4033048
respiratory suprabasal cell	CL:4033048
respiratory suprabasal progenitor cell	CL:4033048
resting double-positive thymocyte	CL:0002427
resting histiocyte	CL:0000864
resting microglia	CL:0002628
reticular cell	CL:0000432
reticular cell of splenic cord	CL:1000489
reticulocyte	CL:0000558
reticulospinal neuron	CL:4023107
reticulum cell	CL:0000432
retina horizontal cell	CL:0000745
retinal astrocyte	CL:4033015
retinal bipolar neuron	CL:0000748
retinal blood vessel endothelial cell	CL:0002585
retinal cell	CL:0009004
retinal cone cell	CL:0000573
retinal ganglion D cell	CL:0003001
retinal ganglion cell	CL:0000740
retinal ganglion cell A	CL:0004117
retinal ganglion cell A1	CL:0004120
retinal ganglion cell A2	CL:0004138
retinal ganglion cell A2 inner	CL:0004137
retinal ganglion cell A2 outer	CL:0004139
retinal ganglion cell B	CL:0004115
retinal ganglion cell B1	CL:0004119
retinal ganglion cell B2	CL:0004121
retinal ganglion cell B3	CL:0004183
retinal ganglion cell B3 inner	CL:0003018
retinal ganglion cell B3 outer	CL:0003017
retinal ganglion cell B4	CL:0004119
retinal ganglion cell C	CL:0004116
retinal ganglion cell C inner	CL:0003024
retinal ganglion cell C outer	CL:0003020
retinal ganglion cell C1	CL:0004124
retinal ganglion cell C2 inner	CL:0004125
retinal ganglion cell C2 outer	CL:0004126
retinal ganglion cell C3	CL:0003025
retinal ganglion cell C4	CL:0003021
retinal ganglion cell C5	CL:0003022
retinal ganglion cell C6	CL:0003023
retinal ganglion cell D1	CL:0003026
retinal ganglion cell D2	CL:0003027
retinal melanocyte	CL:0002485
retinal pigment epithelial cell	CL:0002586
retinal progenitor cell	CL:0002672
retinal rod cell	CL:0000604
retinal stem cell	CL:4023129
retinoblast	CL:4023129
retrotrapezoid nucleus neuron	CL:1000001
rln GABAergic cortical interneuron	CL:4032001
rod bipolar cell	CL:0000751
rod bipolar cell (sensu Mus)	CL:0008027
rod cell of Corti	CL:1000191
rod neutrophil	CL:0000560
rosehip neuron	CL:0008032
rostral periventricular region of the third ventricle KNDy neuron	CL:4023128
round spermatid	CL:4030036
rubriblast	CL:0000547
rubricyte	CL:0000550
salivary gland cell	CL:0009005
salivary gland glandular cell	CL:1001596
salivary intercalated duct cells	CL:4052048
satellite oligodendrocyte	CL:0000516
scleral cell	CL:0000347
scleroblast	CL:0007001
scolopale cell	CL:0000382
scolopidial ligament cell	CL:0000407
scolopidial sheath cell	CL:0000382
scotopic photoreceptor cell	CL:0000489
seam cell	CL:0000419
sebaceous gland cell	CL:2000021
sebaceous gland of wolff	CL:1000391
sebocyte	CL:0000317
sebum secreting cell	CL:0000317
second polar body	CL:0002093
secondary crest myofibroblast	CL:4033016
secondary follicular cell of ovary	CL:0002176
secondary lens fiber	CL:0002225
secondary lens fibre	CL:0002225
secondary lymphoid organ macrophage	CL:0000867
secondary motor neuron (sensu Teleostei)	CL:0000536
secondary neuron (sensu Teleostei)	CL:0000535
secondary oocyte	CL:0000655
secondary polar body	CL:0002093
secondary spermatocyte	CL:0000657
secondary trophoblast giant cell	CL:0002498
secondary-crest myofibroblast	CL:4033016
secretin stimulating hormone secreting cell	CL:0000480
secretory cell	CL:0000151
segmented neutrophil of bone marrow	CL:0011114
seminal vesicle glandular cell	CL:1001597
seminiferous tubule epithelial cell	CL:0002625
sensory epithelial cell	CL:0000098
sensory hair cell	CL:0000855
sensory neuron	CL:0000101
sensory neuron of dorsal root ganglion	CL:1001451
sensory neuron of spinal nerve	CL:0009000
sensory processing neuron	CL:0000379
sensory receptor cell	CL:0000197
seromucus secreting cell	CL:0000159
serotonergic neuron	CL:0000850
serotonin secreting cell	CL:0000458
serous cell	CL:0000313
serous cell of epithelium of bronchus	CL:1000331
serous cell of epithelium of lobular bronchiole	CL:1000333
serous cell of epithelium of terminal bronchiole	CL:1000332
serous cell of epithelium of trachea	CL:1000330
serous cell of tracheobronchial tree	CL:0019001
serous secreting cell	CL:0000313
serous secreting cell of bronchus submucosal gland	CL:4033005
sexual spore	CL:0000596
sheath cell	CL:0000618
sheath cell (sensu Nematoda)	CL:0000367
sheath cell of carotid body	CL:0002081
short lived plasma cell	CL:0000975
short term hematopoietic stem cell	CL:0002033
short wavelength sensitive cone	CL:0003050
short- (S) wavelength-sensitive cone	CL:0003050
short-wavelength sensitive cone	CL:0003050
short-wavelength-sensitive (S) cone	CL:0003050
simple columnar epithelial cell	CL:0000146
single ciliated epithelial cell	CL:0005013
single fate stem cell	CL:0000035
single nucleate cell	CL:0000226
sinoatrial node cell	CL:1000409
sinoatrial node myocyte	CL:1000409
sinuatrial node myocyte	CL:1000409
skeletal muscle cell	CL:0000188
skeletal muscle fiber	CL:0008002
skeletal muscle fibroblast	CL:0011027
skeletal muscle myoblast	CL:0000515
skeletal muscle satellite cell	CL:0000594
skeletal muscle satellite myogenic cell	CL:0008020
skeletal muscle satellite stem cell	CL:0008011
skeletal muscle tissue of pectoralis major striated muscle cell	CL:2000077
skeletal myoblast	CL:0000515
skeletogenic cell	CL:0007001
skeleton muscle fibroblast	CL:0011027
skin fibroblast	CL:0002620
skin melanocyte	CL:1000458
skin of scalp fibroblast	CL:4006001
slow muscle cell	CL:0000189
slow muscle myoblast	CL:0000857
slow twitch fiber	CL:0002211
slow twitch muscle cell	CL:0002211
slow twitch muscle fiber	CL:0002211
slow-twitch muscle fiber	CL:0002211
slowly adapting mechanoreceptor cell	CL:0000544
small alveolar cells	CL:0002062
small basket cell	CL:4023090
small bile duct cholangiocyte	CL:0002538
small bistratified cell	CL:4033053
small bistratified cell, blue-ON/yellow-OFF ganglion cell	CL:4033053
small bistratified retinal ganglion cell	CL:4033053
small intestinal goblet cell	CL:1000495
small intestine BEST4+ enterocyte	CL:4047051
small intestine D-cell	CL:0002266
small intestine Peyer's patch T cell	CL:0009023
small intestine delta cell	CL:0002266
small intestine enteroendocrine cell	CL:0009006
small intestine glandular cell	CL:1001598
small intestine goblet cell	CL:1000495
small intestine lamina propria lymphocyte	CL:0009044
small intestine lamina propria resident macrophage	CL:0009007
small intestine serosal dendritic cell	CL:0002466
small intestine transit amplifying cell	CL:0009012
small luteal cell	CL:0000590
small lutein cell	CL:0000590
small pre-B cell	CL:0002053
small pre-B-II cell	CL:0000954
small pre-BII cell	CL:0000954
smooth muscle cell	CL:0000192
smooth muscle cell derived foam cell	CL:0000892
smooth muscle cell neural crest derived	CL:0000027
smooth muscle cell of anorectum	CL:0009052
smooth muscle cell of bladder	CL:0002597
smooth muscle cell of blood vessel	CL:0019018
smooth muscle cell of cecum	CL:1000281
smooth muscle cell of ciliary body	CL:1000443
smooth muscle cell of colon	CL:1000280
smooth muscle cell of high endothelial venule of lymph node	CL:0009049
smooth muscle cell of large intestine	CL:1000279
smooth muscle cell of large intestine smooth muscle circular layer	CL:4033011
smooth muscle cell of large intestine smooth muscle longitudinal layer	CL:4033012
smooth muscle cell of lymphatic vessel	CL:0019017
smooth muscle cell of placenta	CL:0009093
smooth muscle cell of prostate	CL:1000487
smooth muscle cell of rectum	CL:1000286
smooth muscle cell of sigmoid colon	CL:1000285
smooth muscle cell of small intestine	CL:1000275
smooth muscle cell of sphincter of pupil	CL:0002243
smooth muscle cell of taenia coli	CL:4033004
smooth muscle cell of the brachiocephalic vasculature	CL:0002589
smooth muscle cell of the brain vasculature	CL:0002590
smooth muscle cell of the carotid artery	CL:0002596
smooth muscle cell of the coronary artery	CL:0002592
smooth muscle cell of the esophagus	CL:0002599
smooth muscle cell of the internal thoracic artery	CL:0002593
smooth muscle cell of the pulmonary artery	CL:0002591
smooth muscle cell of the subclavian artery	CL:0002595
smooth muscle cell of the umbilical artery	CL:0002594
smooth muscle cell of the umbilical vein	CL:0002588
smooth muscle cell of trachea	CL:0002600
smooth muscle cell of tracheobronchial tree	CL:0019019
smooth muscle fiber	CL:0000192
smooth muscle fiber of ascending colon	CL:1000282
smooth muscle fiber of cecum	CL:1000281
smooth muscle fiber of descending colon	CL:1000284
smooth muscle fiber of duodenum	CL:1000276
smooth muscle fiber of ileum	CL:1000278
smooth muscle fiber of jejunum	CL:1000277
smooth muscle fiber of prostate	CL:1000487
smooth muscle fiber of rectum	CL:1000286
smooth muscle fiber of sphincter of pupil	CL:0002243
smooth muscle fiber of transverse colon	CL:1000283
smooth muscle myoblast	CL:0000514
sncg GABAergic cortical interneuron	CL:4023015
socket cell (sensu Nematoda)	CL:0000389
somatic motor neuron	CL:0005024
somatic muscle cell	CL:0008004
somatic muscle myoblast	CL:0008018
somatic muscle myotube	CL:0008003
somatic nurse-like cell	CL:4029003
somatic stem cell	CL:0000723
somatocrinin secreting cell	CL:0002373
somatomotor neuron	CL:0005024
somatosensory neuron	CL:4023168
somatostatin secreting cell	CL:0000172
somatostatin-secreting pancreatic cell	CL:0000173
somatotrope	CL:0002312
somatotroph	CL:0002312
somatotrophin secreting cell	CL:0000295
somatotropic cell	CL:0002312
somatotropin secreting cell	CL:0000295
somatrophic cell	CL:0002312
somitic mesoderm cell	CL:0011007
special visceral motor neuron	CL:0005023
specialized cardiac myocyte	CL:0002086
specified double negative thymocyte (Homo sapiens)	CL:0009081
sperm	CL:0000019
sperm cell	CL:0000019
spermatid	CL:0000018
spermatocyte	CL:0000017
spermatogonial cell	CL:0000020
spermatogonium	CL:0000020
spermatozoid	CL:0000019
spermatozoon	CL:0000019
sphaeroplast	CL:0000524
spherical bushy cell	CL:4023163
spheroplast	CL:0000524
sphincter associated smooth muscle cell	CL:0000358
spider amacrine cell	CL:0004225
spiderweb cell	CL:0000693
spinal accessory motor neuron	CL:0000741
spinal cord interneuron	CL:0005000
spinal cord medial motor column neuron	CL:2000024
spinal cord motor neuron	CL:0011001
spinal cord oligodendrocyte	CL:2000025
spinal cord radial glial cell	CL:1000073
spinal cord ventral column interneuron	CL:2000023
spinal interneuron synapsing Betz cell	CL:4023053
spinal sensory neuron	CL:0009000
spindle shaped mTEC	CL:0002300
spindle shaped medullary thymic epithelial cell	CL:0002300
spiny VIP neuron	CL:4042014
spiral ganglion neuron	CL:0011113
splanchnic mesodermal cell	CL:0017001
spleen double-negative dendritic cell	CL:0002454
splenic endothelial cell	CL:2000053
splenic fibroblast	CL:2000051
splenic macrophage	CL:0000871
splenic marginal zone macrophage	CL:0000872
splenic metallophillic macrophage	CL:0000873
splenic red pulp macrophage	CL:0000874
splenic tingible body macrophage	CL:0000877
splenic white pulp macrophage	CL:0000876
splenocyte	CL:2000074
spongioblast	CL:0000339
spongiotrophoblast	CL:0002499
spongiotrophoblast cell	CL:0002499
squamous alveolar cell	CL:0002062
squamous alveolar lining cell	CL:0002062
squamous cell of ectocervix	CL:0002244
squamous cell of epidermis	CL:0002190
squamous endothelial cell	CL:0002653
squamous endothelial cell of venule	CL:0008040
squamous epithelial cell	CL:0000076
squamous granulosa cell	CL:4033083
squamous mesothelial cell of dura mater	CL:1000298
sst GABAergic cortical interneuron	CL:4023017
sst chodl GABAergic cortical interneuron	CL:4023121
stalk cell	CL:0000674
stalk follicle cell	CL:0000674
starburst amacrine cell	CL:0004232
static beta motor neuron	CL:4023001
static gamma motor neuron	CL:4023021
static nuclear bag fiber	CL:4023006
stave cell	CL:0002651
stellate L6 IT MOp (Mus musculus)	CL:4023080
stellate L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)	CL:4023080
stellate cell of von Kupffer	CL:0000091
stellate interneuron	CL:0000691
stellate neuron	CL:0000122
stellate pyramidal neuron	CL:4023093
stem Leydig cell	CL:0009091
stem cell	CL:0000034
stem cell of epidermis	CL:1000428
stem cell of gastric gland	CL:0002183
stem cell of intestinal crypt of Lieberkuhn	CL:0002250
stem cell of intestinal crypt of Lieberkuhn of appendix	CL:0009028
stem cell of intestinal crypt of Lieberkuhn of appendix vermiformis	CL:0009028
