34429372	muxCITE-seq	Multiplexed single-cell epitope and transcriptome sequencing
38987330	fAP	freshly prepared artificial perilymph
37934604	qPCR	quantitative PCR
37816738	DEGs	differentially expressed genes
35536009	ASCs	antibody-secreting cells
37095651	LEC	lymphoid endothelial cells
34711251	ADP	adenine diphosphate
35625626	CREB	cAMP response element-binding protein
35013146	left	labeled by different cell types
37457711	HSC	hematopoietic stem cells
36180582	TEM	transmission electron microscope
37758947	HCR	Hybridization Chain Reaction
35460187	C4	cluster 4
37114052	TCR	T cell receptor
34728646	BSA	bovine serum albumin
34373258	CFSE	carboxyfluorescein succinimidyl amino ester
35217637	NBIA	neurodegeneration with brain iron accumulation
30597507	Fz-3	Fluozin-3- am
38920701	DP	double-positive
37642236	hPTC	human proximal tubular epithelial cells
38605005	kNN	k-nearest neighbor
37722727	PCA	principal component analysis
36031601	DTX	docetaxel
31681256	VH	variable heavy chain
37919729	RCTs	randomized controlled trials
32985719	PRJNA473688	http://www.ebi.ac.uk/ena/data/view/PRJNA473688
36216506	TG	trigeminal ganglia
32927777	iPSCs	induced pluripotent stem cells
33654118	NOS	"not otherwise specified"
37917183	DR	Diabetic retinopathy
38513048	HA-ALD	HA-Aldehyde
39063116	ATG7	autophagy-related protein 7
30630505	a-SMA	alpha-smooth muscle actin
37612741	LUAD	lung adenocarcinoma
36707617	scRNA-seq	single-cell RNA sequencing
36031601	CAR-Ms	CAR macrophages
37958809	VT	villous trophoblasts
38092913	CP	caudoputamen
37788005	DEGs	differential expression genes
34225662	TTF-1	thyroid transcription factor-1
33198232	MSCs	mesenchymal stem cells
35881486	ECs	endothelial cells
34429372	RT-PCR	reverse transcription PCR
36923939	FCM	flow cytometry
35053357	hiPSC OLs	hiPSC-derived OLs
35757709	UMAP	uniform manifold approximation and projection
37821906	PDAC	pancreatic ductal adenocarcinoma
38870270	SNV	single-nucleotide variant
38612880	DPP-4	dipeptidyl peptidase 4
38791423	UMAP	Uniform Manifold Approximation and Projection
39049097	KI	knock-in
38953252	KEGG	Kyoto Encyclopedia of Genes and Genomes
39404401	hMSCs	human mesenchymal stem cells
34795670	IBA-1	ionized calcium-binding adapter molecule 1
37047686	DC	"direct culture"
36119086	RT-qPCR	real-time quantitative PCR
33503798	TdT	terminal deoxynucleotidyl transferase
38426109	VEGFC	vascular endothelial growth factor C
38561349	WT	wild-type
33537838	APECED	autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy syndrome
37095203	BF	Bright-field image
35414780	SPF	specific pathogen-free
36876911	Misc	miscellaneous cells
36341339	AKI	acute kidney injury
33036232	SRS	suppressor of RNA silencing
34308492	INRAE	Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement
36447241	ADSP	Alzheimer's Disease Sequencing Project
35269767	ONL	outer nuclear layer
33087715	HE	hematoxylin and eosin
39063116	DNMTs	DNA methyltransferases
33255686	PGM	pericyte growth medium
37812640	NGS	normal goat serum
38866944	HRECs	Human Retinal Endothelial Cells
37372962	LepR	leptin receptor
33320912	vWF	von Willebrand factor
35753051	Stx1a	syntaxin 1a
34681034	ET	embryo transfer
36071559	PCA	principal component analysis
37985773	ITP	Immune Thrombocytopenia
30953537	HDL	high-density lipoprotein
36580373	COVID-19	coronavirus disease 2019
34657993	HMGB1	high-mobility group box 1
32437558	NRT	nucleus reticularis thalami
36257931	SI	synthetic intron
33752749	SN	substantia nigra
38561349	GO	Gene Ontology
38879647	VEC	vascular endothelial cell
31401713	ScRNA-Seq	single-cell RNA sequencing
36689623	TIL	tumor-infiltrating lymphocytes
39550375	DAA	Data Access Agreement
38277212	PPIs	protein-protein interactions
35534879	TP	true positives
35697700	iBAT	interscapular BAT
36917196	IMQ	imiquimod
37558881	FBS	fetal bovine serum
35044906	PC	Principal component
32218149	HSC	hematopoietic stem cell
36681854	RPE cells	retinal pigment epithelial cells
38282415	ER	Estrogen receptor
38238324	ChAT	choline acetyltransferase
37917183	AEBP1	Adipocyte enhancer-binding protein 1
32179840	OCT	optical coherence tomography
34140316	BM	bone marrow
36992806	CFRD	CF-related diabetes
34280086	scRNAseq	single-cell RNA sequencing
36205477	Ct	cycle threshold
35432347	scRNA-seq	single cell RNA sequencing
39499736	AREG	amphiregulin
31631013	stem	stem-enriched
37968278	PD1	PDCD1
38886860	hiPSC	human induced pluripotent stem cell
39000474	HTAD	heritable thoracic aortic diseases
38903914	HCs	horizontal cells
34108016	BBB	blood-brain barrier
33806520	MCH	mean corpuscular hemoglobin
33327654	SGZ	subgranular zone
38317018	WHO	World Health Organization
34966389	COAD	colon adenocarcinoma
38513048	WB	Western Blot
33692018	aCD3	against CD3
34108016	DEGs	differentially expressed genes
31130953	TLRs	Toll-like receptors
31936348	HER2	human epidermal growth factor receptor 2
37085732	scRNA-seq	single-cell RNA sequencing
31393098	Lox	lysyl oxidase
31324166	mTOR	/Akt/mammalian target of rapamycin
32579974	KCs	keratinocytes
39160604	bp	base pair
35177643	UMI	Unique Molecular Identifier
37231515	CD4+	CD4T cell
34707088	left	lipid hydroperoxides observed by flow cytometry
33503798	MACS	Magnetic-Activated Cell Sorting
38956379	GSEA	Gene set enrichment analysis
33771202	SCENIC	single-cell regulatory network interference and clustering
36253379	UMAP	Uniform Manifold Approximation and Projection
31525182	mRNA	messenger RNA
35918751	PKR	protein kinase R
36311731	APC	antigen-presenting cells
36445762	N	Nucleocapsid
38565851	BAT	brown adipose tissue
37821906	HAT	histone acetyltransferase
37543704	DEGs	Differentially expressed genes
35288645	pNPP	p-nitrophenyl phosphate
35269652	TANs	tumor-associated neutrophils
36341460	CTLA4	Cytotoxic T Lymphocyte Associated Protein 4
37498903	ATCC	American Type Culture Collection
37266446	PAMPs	pathogen-associated molecular patterns
37898752	LAG-3	lymphocyte activation gene 3
31815659	YAP1	SRC-YES-associated protein 1
32764630	PI3K	phosphoinositide 3-kinase
31699133	TPRs	true-positive rates
35655042	FHM3	Familial hemiplegic migraine 3
37085477	NET	neutrophil extracellular trap
36211359	KEGG	Kyoto Encyclopedia of Genes and Genomes
39408829	RPA	replication protein A
38199807	STN	Subthalamic nucleus
35501678	WES	whole exome sequencing
31227739	ITA2	integrin alpha-2
33327654	DNMT1	DNA methyltransferase 1
32057296	in gray	IFNg-related pathway
38374256	SAF	South African
38037510	Per	pericytes
33352111	AEs	autoencoders
32108571	ssTEM	serial section TEM
38789528	FNR	Fund Luxembourg
37217897	TRPV1	Transient receptor potential vanilloid 1
39063116	ILCs	ILC2s
30736372	CLEC-2	C-type lectin-like receptor 2
32993755	RT-qPCR	Real-time quantitative polymerase chain reaction
38359792	Treg-F	Treg cells, NMF1
37330998	sr	stellate reticulum
35488119	TLS	tertiary lymphoid structure
36689332	QC	quality control
36347879	LRP	layer-wise relevance propagation
38071238	HRP	horse radish peroxidase
38968122	NEPC	neuroendocrine prostate cancer
38478759	GDM	gestational diabetes mellitus
31246945	PDGFrbeta	platelet derived growth factor receptor beta
38002328	WHO	World Health Organization
31596842	EM	endometrial
34440887	MSC	morphological features, stem cell marker
38898031	SD	standard deviation
37828454	PR	progesterone receptor
35216672	IFNs	interferons
38470935	str.	stratum
31122254	ATCC	American Type Culture Collection
36761169	ARDS	acute respiratory distress syndrome
33204329	GPC3	glypican-3
39000031	ECM	extracellular matrix
33737934	CAR	chimeric antigen receptor
32290100	FFAs	free fatty acids
36205477	AMH	anti-Mullerian hormone
31358069	SGs	sebaceous glands
34936871	DCs	dendritic cells
33233861	HD	Huntington's disease
35139899	CDRSB	Clinical Dementia Rating Sum of Boxes
30076548	MMPs	matrix metalloproteinases
36830707	UMAP	uniform manifold approximation and projection
33893362	PCA	principal component analysis
33142113	EGA	European Genome-Phenome Archive
39049097	Dnm3	Dynamin 3
39112965	PTPRC	protein tyrosine phosphatase receptor type C
38286670	NK	natural killer
36449334	ThyMonos	thymic monocytes
34556887	PAGA	partition-based graph abstraction
34551826	PCR	Polymerase chain reaction
35907792	LSEC	liver sinusoidal endothelial cell
32033595	CNP	chitosan nanoparticles
32194857	CEL	celastrol
34616075	ET	extratelencephalic
39071131	PDLSC	periodontal ligament stem cells
36901853	rt	room temperature
37727809	GSEA	gene set enrichment analysis
38498295	DSPP	Dentin sialophosphoprotein
36253379	scVI	scvi-tools
37985782	FC	fold change
36936909	CNV	copy number variation
35011569	I-MDSC	immature MDSC
39133873	TMRM	Tetramethylrhodamine methyl ester
33849537	T-ALL	T cell acute lymphoblastic leukemia
38771130	CNV	copy number variation
36869384	GSEA	Gene Set Enrichment Analysis
36599970	OGN	Osteoglycin
35118834	BHIS	Brain Heart Infusion Broth
31548358	SIR	sustained implantation rate
37919434	rCMs	rat cardiomyocytes
34910918	CFU-C	Colony-forming unit-culture
35869235	CSF	cerebrospinal fluid
33500344	UGCG	UDP-glucose ceramide glycosyltransferase
32883324	BP	BLUEPRINT
38107519	MMP2	Matrix metalloproteinase-2
34237110	PERK	PKR-like endoplasmic reticulum kinase
38112597	DEGs	different expression genes
34711251	OXPHOS	oxidative phosphorylation
37240306	ACh	acetylcholine
34835098	AMP	Antibody Mediated Prevention
36793050	nivo	nivolumab
39515300	EHH	Extended haploytype homozygosity
37950146	CSF	colony stimulating factor
38177242	DAM	disease-associated microglia
37706320	SVF	stromal vascular fraction
37587097	mHTT	mutant huntingtin
33562534	5-fC	5-formylcytosine
35523793	D	day
38539228	PCA	principal component analysis
34749773	Asc-1	alanine-serine-cysteine-1
37443338	ARI	adjusted Rand index
34880407	DNAme	DNA methylation
33602141	BDNF	brain-derived neurotrophic factor
31815659	NCCN	National Cancer Center Networks
39528700	W	weeks
36817475	MC	Mast cell
36429113	LSC	Leydig stem cells
39107690	AUC-ROC	area under the receiver operating characteristic curve
37682267	RGC	retinal ganglion cell
33268774	rhIL-2	recombinant human IL-2
31557273	TPCK	tosylsulfonyl phenylalanyl chloromethly ketone
34851292	CGAL	https://www.cgal.org
30773318	NPP	novel place preference
31156637	CADM1+	cDC2, and further identified committed pre-cDC1
31371773	VEGFR	VEGF Receptor
37932656	ROC	Receiver Operating Characteristic
32197066	HSC	hematopoietic stem cell
35903276	ESCs	embryonic stem cells
38112597	TF	transcriptional factors
37770552	DAPI	4',6-diamidino-2-phenylindole
36057681	OXT	oxytocin
33290721	SMC	smooth muscle
36830707	NSCLC	non-small-cell lung cancer
30953537	CTX	cardiotoxin I
31672989	PP	posterior probabilities
33849947	CDDP	cis-diamminedichloridoplatinum II
32117221	CCL-21	C-C motif chemokine ligand-21
37936199	CLSM	confocal laser scanning microscope
33669066	MICINN	Ministry of Science and Innovation
37446091	SKPs	skin-derived precursors
33904651	S	spike
33525671	CNS	central nervous system
37543704	DIA	data-independent acquisition
38009508	MMPs	matrix metalloproteinases
33086383	HFO	heavy fuel oil
36594465	DEX	dexamethasone
33067480	ICGscore	immune checkpoint gene score
30658653	EC-EVs	EC-derived EVs
34783308	Tyrp1	tyrosinase-related protein-1
31507614	GR	GC-receptor
38873611	RNA-seq	RNA-sequencing
35515000	CLT	Chronic Lymphocytic Thyroiditis
33332768	fz	fibrotic zones
33661950	PDL	population doubling levels
33372593	FN	False Negative
34910918	EMP	erythro-myeloid progenitors
37612718	RA	rheumatoid arthritis
39093811	miRNAs	MicroRNAs
38540775	CN	calcineurin
38582086	FC	flow cytometry
34128468	GAP	gonadotropin-releasing hormone associated peptide
36599970	aTCs	androgenic TCs
34480898	PIC	protease inhibitor cocktail
33879890	RBCs	red blood cells
34719102	CCND1	Cyclin D1
39622178	gMFI	Geometric mean fluorescent intensity
32855417	lpm	lateral plate mesoderm
36031601	CpG	cytosine-phosphate guanine
33401654	HGF	hepatocyte growth factor
33503798	FITC	fluorescein isothiocyanate
35832091	BSA	bovine serum albumin
37495570	NBF	neutral buffered formalin
36209225	IHC	immunohistochemistry
35322595	SEM	Scanning Electron Microscopy
30630689	Nfatc1	Nfatc1nuc
37108631	Mc4r-KO	melanocortin type-4 receptor knockout
31614590	HFCD	high-fat and high-cholesterol diet
36509746	AC-like	astrocyte-like
33890853	B	bias
33589780	GPI	glycosylphosphatidyl inositol-anchored protein
34948008	TF	transcription factors
35269652	ROS	reactive oxygen species
35075378	GSEA	Gene set enrichment analysis
36430519	HSP60	heat shock protein 60
35671757	GST	Eu-N1-anti-GST
35079138	fastMNN	fast-Mutual Nearest Neighbors
38199807	BLP	Basolateral amygdala, posterior part
35288645	IVCs	individually-ventilated cages
38844821	OD	organ donors
35918500	MRS	macrophage risk score
38206912	AVF	arteriovenous fistula
36068607	STMN1	STMN1+ cells
33027946	HPRT1	Hypoxanthine Phosphoribosyltransferase 1
31541153	RNA-seq	RNA sequencing
38864245	GEMs	Gel Bead-In-Emulsions
36580373	cCasp-3	cleaved caspase-3
38890346	TME	The immune microenvironment
31428656	TLRs	toll-like receptors
35355016	FUCCI	fluorescence ubiquitination cell cycle indicator
33809794	pD	Polymerized Dopamine
36966348	EFS	event free survival
38532383	MST	minimum spanning tree
38266073	QC	quality control
33577605	PBS	phosphate buffered saline
34639228	FOXO1	forkhead box protein O1
35322024	TMA	Tissue microarray
36689332	PCA	principal component analysis
37430199	PPI	Protein-protein Interaction
38895117	Endo/Mes	endothelial and/or mesenchymal cells
38189834	PSA	prostate-specific antigen
30912746	PPI	protein-protein interaction
37215579	scRNA-seq	Single-cell RNA sequencing
30197302	HBSS	Hank's Balanced Salt Solution
34125594	DTT	dithiothreitol
33767277	CADASIL	cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy
36012390	BP	biological processes
31969567	GM-CSF	granulocyte macrophage colony-stimulating factor
32667948	BM	bone marrow
36669118	HCs	healthy controls
31651327	HC	healthy controls
31829938	HPCA	human primary cell atlas
38720891	UMAP	Uniform Manifold Approximation and Projection
38519450	MTCT	mother to child transmission
36901853	TBS	Tris Buffered Saline
38902234	FACS	fluorescence-activated cell sorting
37542039	MDSCs	myeloid-derived suppressor cells
38605005	NK	Natural killer
37417221	PVP	polyvinylpyrrolidone
34077988	UFTM	Universidade Federal do Triangulo Mineiro
32138754	DA	dopamine
32639692	COL1	Collagen-1
30076548	RLX	Relaxin
34332630	GW17	gestational week 17
31276585	LD	linkage disequilibrium
37880448	PPI	protein-protein interaction
38319359	PDS	Pathway-Derived Subtypes
36211403	KIRs	killer cell immunoglobulin-like receptors
32386542	WHO	World Health Organization
32567155	TGFbeta	transforming growth factor beta
33318499	KO	OLFM4-knockout
34333764	PBMCs	peripheral blood mononuclear cells
37761815	P bodies	Processing bodies
36109461	PBAEs	poly(beta-amino esters)
34825887	JAK1	Janus kinase 1
37739951	NFAT	nuclear factor of activated T cells
35269767	AP-1	activator protein 1
39378227	adj. p-value	adjusted p-value
37812640	WT	wild type
30730978	GFP	green fluorescent protein
38886860	iPSC-Mac	iPSC-derived macrophages
31253788	BAL	bronchoalveolar lavage
32058623	hMSC	human MSC
34639228	ECs	Endothelial cells
32111018	CHO	Chinese hamster ovary
37899451	PCA	principal component analysis
37919434	ORA	over-representation analysis
32940424	ASC	Adult stem cell
32825443	M-CSF	macrophage colony-stimulating factor
33133079	Tfh	T follicular-helper
33198232	BM-MSC	bone marrow derived mesenchymal stem cells
36918894	Atf4	activating transcription factor 4
31371773	NO	nitric oxide
32458278	DISC	death inducing signaling complex
35354476	MBQ	MBQ167
38602594	DLL4	delta ligand-like 4
35269652	TILs	Tumor-infiltrating lymphocytes
35964057	SHIAE	Shun Hing Institute of Advanced Engineering
34764960	CDR3	complementarity-determining region 3
33952323	mM	medium containing
38375483	NK	Natural killer
36509746	gIPC	gIPC-A
36221127	KS	Kolmogorov-Smirnov
38582086	AML	acute myeloid leukemia
38486356	IL2	Interleukin-2
32005954	RLS	replicative life span
37612741	CHL	classic Hodgkin lymphoma
30912746	Vwf	Von Willebrand factor
30630689	IP3R	IP3 receptor
32197580	RF	Random forest
31754927	LLC	Lewis Lung Cell
34351410	GAM	generalised additive model
37147872	CD34-CD48-LSE	CD34-/dimCD48-Lin-Sca1+EPCR+
37551717	HUAECs	human umbilical arterial endothelial cells
31449523	NEA	National Environment Agency
33133079	BALF	bronchoalveolar lavage fluid
34337766	PI	V/propidium iodide
36932137	MSC	mesenchymal stromal cell
35858557	P3	passage 3
33168134	TPS	Total Plaque Score
36429014	ATF	activating transcription factor
33806520	SEM	scanning electron microscopy
36127695	miRcode	http://www.mircode.org/
37491740	Tregs	T cells-regulatory T cells
34419158	TESE	testicular sperm extraction
37205711	FA	formaldehyde
39026676	PLIP	Protein-Ligand Interaction Profiler
36460735	CM	classical monocytes
39402379	snATAC-seq	single-nucleus assay for transposase-accessible chromatin with sequencing
30958266	GOF	gain of function
30669338	MV	multi vesicles
30118737	vlPAG	ventrolateral PAG
33531485	ROC	Receiver operating characteristic
36414411	TTP	trough-to-peak
38374256	GRM	genetic relatedness matrix
37393374	GXD	gene expression database
36853827	PIL	pristane-induced lupus
38760574	SPF	specific-pathogen-free
39258580	mIF	multi-immunofluorescence
35508506	TLSCs	totipotent-like stem cells
31375678	Vive	https://www.vive.com/us/
38376567	met-types	morphological/electrophysiological/transcriptomic types
34489471	FBS	fetal bovine serum
38791423	HAMDb	Human Autophagy Moderator Database
32298260	Neurog1/2	neurogenin 1/2
37248244	Otof	otoferlin
37796037	PBS	PBST
31695783	pNC-CM	porcine NC-derived conditioned media
37776168	HGSC	high-grade serous carcinoma
34719102	BM	bone marrow-derived
35011569	SB	SB202190
31320652	pKRT	pan-KRT
33644774	MCPs	multipotent cardiac progenitors
39112965	EDNRB	endothelin receptor type B
33762734	FACS	fluorescence-activated cell sorting
37542039	LES	lower esophageal sphincter
38132144	LBD	Lewy bodies disease
37077921	PCA	principal component analysis
36401283	P	paclitaxel
37029318	c-SMAC	central supramolecular activation cluster
36923939	MEP	Megakaryocyte-erythroid progenitor
34486211	VAD+	vimentin+, SMA+, desmin+
38052228	iPSCs	induced pluripotent stem cells
39112965	PNLIPRP2	pancreatic lipase related protein 2
38092912	rPCO	recombinant protocatechuate 3,4-dioxygenase
38862997	PCA	principal component analysis
38771130	MSI	microsatellite instability
35603218	DN	double negative
38081823	AUC	Area under Curve
32386542	MK	megakaryocyte
33027946	GPS	Guiding Peptide Sequence
31888098	EP4	E2 receptor 4
37915578	MVBs	multivesicular bodies
37270616	Pvalb	Parvalbumin
31208395	MFI	mean fluorescence intensity
39466230	t-SNE	t distributed stochastic neighbor embedding
30679552	TLTLD	translated telomere length distribution
36031601	TRPM2	transient receptor potential melastatin 2
31881915	BCR	B cell receptor
36645183	RVI	Royal Victoria Infirmary
36707617	RF	rectus femoris
30197302	Leu	leucine
31878981	BC	Breast cancer
38239352	DIA-MS	Data-independent acquisition mass spectrometry
32024836	non-BPH	non-benign prostate hyperplasia
39673257	snRNA-seq	single-nucleus RNA-sequencing
34103669	PBS	phosphate-buffered solution
34841720	Illumina	'Illumina Truseq Stranded total RNA'
38200058	BTG2	B-cell translocation gene 2
38148640	TME	tumour microenvironment
37240306	MenSCs	Menstrual Stromal Cells
32855417	PC	principle components
34922464	C	cells
32264890	HRE	hexanucleotide repeat expansion
36595999	RBCs	red blood cells
31018144	IL1B	interleukin 1B
39550375	ROIs	regions of interest
38802924	MHC II	major histocompatibility complex class II
34140316	MDPs	monocyte-dendritic progenitors
39550375	PCa	prostate cancer
31651369	lncRNA	long noncoding RNA
32294409	i.p.	intraperitoneal
35163704	nAChRs	nicotinic acetylcholine receptors
37563497	FSC-A	forward scatter area
37590359	UMAP	uniform manifold approximation
34429372	LAIR1	leukocyte-associated immunoglobulin-like receptor 1
38164159	ROS	Reactive Oxygen Species
37761815	P bodies	processing bodies
32224846	DEPTOR	DEP domain containing the mTOR-interacting protein
35911727	FCL	familial chilblain lupus
32545192	hMSCs	human mesenchymal stem cells
31711044	PCR	qRT-PCR
32091396	GREs	glucocorticoid response elements
37985782	KEGG	Kyoto Encyclopedia of Genes and Genomes
30700305	NO	nitric oxide
33849947	red	represent tdTomato expression
34400471	GFP	green fluorescent protein
38886860	EU	European Union
36923939	HSPCs	hematopoietic stem and progenitor cells
32571211	ESCs	embryonic stem cells
31541153	JAK	Janus-activated kinase
31092410	CHICAGO	Capture Hi-C Analysis of Genomic Organisation
37344505	SSZ	sulfasalazine
35082789	PB	piggyback
36153535	LRM	late response microglia
36741389	LC	Langerhans cells
30776153	IVM	intravital microscopy
32946783	BSA	Bovine serum albumin
38791423	MAPK	Mitogen-activated protein kinase
36496442	NHG	National Healthcare Group
31417174	LLOQ	lower limit of quantification
34372693	RTU	ready-to-use
36520269	mTOR	mammalian target of rapamycin
37730992	scRNA-seq	single-cell RNA sequencing
30197302	ROS	reactive oxygen species
36072585	HC	healthy controls
36878916	CRISPR	clustered regularly interspaced short palindromic repeat
38183074	CAFs	cancer associated fibroblasts
34308492	C. jej	Campylobacter jejuni
39117640	SACs	Starburst ACs
31811139	GOx	Glucose oxidase
34727990	CapZ	CAPZA1
38994965	BMDMs	bone marrow-derived macrophages
33692018	APC	antigen presenting cells
37132178	PBMCs	peripheral blood mononuclear cells
38017066	NGS	normal goat serum
38266073	MADs	median absolute deviations
36057681	V	ventral
36876911	OCNs	olivocochlear neurons
39550375	ADT	androgen deprivation therapy
39550375	NMF	Non-negative matrix factorization
34025588	DEGs	differentially expressed genes
31969182	AS	autologous serum
33446687	FOXO1	forkhead box O1
36405716	RPS27A	Ribosomal protein S27A
32553114	CNVs	copy number variations
31668803	DCs	Dendritic cells
36860864	LASSO	Least Absolute Shrinkage and Selection Operator
33351795	YAP	Yes-associated protein
39404401	PPG	PEG-polypropylene glycol
34910283	ROS	reactive oxygen species
31275298	HLA	human leukocyte antigen
30938271	EMA	European Medicines Agency
31311566	CBP	CREB-binding protein
38011649	UMAP	Uniform manifold approximation and projection
34417326	PFA	paraformaldehyde
32458278	RCA	rolling-circle amplification
33599610	Endo	endothelial cells
35163704	ELISA	enzyme-linked immunosorbent assay
34272258	PCDH19	Protocadherin 19
36876630	a9b1	alpha 9 beta 1
36474171	GO	Gene Ontology
32885587	GSK-3	glucose synthase kinase-3
31877727	hPSCs	human pluripotent stem cells
39365735	FSC-W	FSC-width
33988830	Ca3	Carbonic anhydrase 3
38277212	GBM	Glioblastoma
32033595	LDL	low-density lipoprotein
32218149	ECM	extracellular matrix
36271074	AR	androgen receptor
38898278	LLOQ	lower limit of quantification
32197066	SPF	specific pathogen free
39408829	TCA	tricarboxylic acid cycle
39578914	SAP	SLAM associated protein
38266073	LIBD	Lieber Institute for Brain Development
36072585	SSA-	SSA autoantibodies
36536148	ENCODE	Encyclopedia of DNA Elements
36278486	EndMT	endothelial-to-mesenchymal transition
34494546	VC	visual cortex
36211359	CTLA-4	cytotoxic T lymphocyte-associated antigen-4
38148640	PAAD	pancreatic ductal adenocarcinoma
30736372	kappaB	NF-kappaB
31548358	IRB	Institutional Review Board
38512130	CALSNIC	Canadian ALS Neuroimaging Consortium
38199807	PG	Pontine gray
34014299	vst	variance stabilizing transformation
32584883	BPH	benign prostatic hyperplasia
38183074	TNBC	Triple-negative breast cancer
39114291	GSEA	Gene Set Enrichment Analysis
32082070	ERK	extracellular signal-regulated kinase
35522918	BSA	bovine serum albumin
35076391	E19	embryonic day 19
37147443	I/R	ischemia/reperfusion
31519874	HBCs	horizontally elongated basket cells
